"business_id","date","ViolationTypeID","risk_category","description"
69475,"20160817",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69475,"20160817",103120,"Moderate Risk","Moderate risk food holding temperature "
69475,"20170531",103162,"Low Risk","Other low risk violation"
69475,"20170531",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69475,"20170531",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69486,"20151001",103102,"High Risk","Unclean hands or improper use of gloves"
69486,"20151001",103103,"High Risk","High risk food holding temperature "
69486,"20151001",103108,"High Risk","Contaminated or adulterated food"
69486,"20151001",103109,"High Risk","Unclean or unsanitary food contact surfaces"
69486,"20151001",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
69486,"20151001",103142,"Low Risk","Unclean nonfood contact surfaces"
69486,"20151001",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69486,"20151001",103131,"Moderate Risk","Moderate risk vermin infestation"
69487,"20170302",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
69489,"20150116",103107,"High Risk","Improper reheating of food"
69489,"20170912",103120,"Moderate Risk","Moderate risk food holding temperature "
69489,"20170912",103107,"High Risk","Improper reheating of food"
69492,"20160505",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69492,"20160505",103133,"Moderate Risk","Foods not protected from contamination"
69492,"20160505",103157,"Low Risk","Food safety certificate or food handler card not available"
69492,"20170901",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
69492,"20170901",103145,"Low Risk","Improper storage of equipment utensils or linens"
69492,"20170901",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69492,"20170901",103157,"Low Risk","Food safety certificate or food handler card not available"
69494,"20150401",103150,"Low Risk","Improper or defective plumbing"
69494,"20150401",103139,"Low Risk","Improper food storage"
69494,"20150401",103143,"Low Risk","Inadequate warewashing facilities or equipment"
69494,"20150401",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69494,"20150401",103147,"Low Risk","Inadequate ventilation or lighting"
69494,"20170525",103142,"Low Risk","Unclean nonfood contact surfaces"
69494,"20170525",103150,"Low Risk","Improper or defective plumbing"
69494,"20170525",103133,"Moderate Risk","Foods not protected from contamination"
69494,"20170525",103114,"High Risk","High risk vermin infestation"
69494,"20170525",103156,"Low Risk","Permit license or inspection report not posted"
69494,"20170525",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69494,"20170525",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69494,"20170525",103157,"Low Risk","Food safety certificate or food handler card not available"
69494,"20170525",103109,"High Risk","Unclean or unsanitary food contact surfaces"
69501,"20160314",103109,"High Risk","Unclean or unsanitary food contact surfaces"
69501,"20160314",103105,"High Risk","Improper cooling methods"
69501,"20160314",103118,"Moderate Risk","Employee eating or smoking"
69501,"20160314",103120,"Moderate Risk","Moderate risk food holding temperature "
69501,"20160325",103109,"High Risk","Unclean or unsanitary food contact surfaces"
69501,"20160314",103157,"Low Risk","Food safety certificate or food handler card not available"
69501,"20160825",103125,"Moderate Risk","Noncompliance with shell fish tags or display"
69501,"20160825",103131,"Moderate Risk","Moderate risk vermin infestation"
69501,"20160825",103132,"Moderate Risk","Improper thawing methods "
69501,"20170411",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
69501,"20170411",103145,"Low Risk","Improper storage of equipment utensils or linens"
69512,"20160727",103130,"Moderate Risk","Inadequate sewage or wastewater disposal"
69512,"20160727",103132,"Moderate Risk","Improper thawing methods "
69512,"20160727",103133,"Moderate Risk","Foods not protected from contamination"
69512,"20160727",103120,"Moderate Risk","Moderate risk food holding temperature "
69512,"20160727",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
69512,"20160727",103142,"Low Risk","Unclean nonfood contact surfaces"
69512,"20160727",103138,"Low Risk","Improper storage use or identification of toxic substances"
69512,"20160727",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69512,"20160727",103148,"Low Risk","No thermometers or uncalibrated thermometers "
69512,"20160727",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
69512,"20160727",103108,"High Risk","Contaminated or adulterated food"
69512,"20150521",103156,"Low Risk","Permit license or inspection report not posted"
69512,"20150521",103132,"Moderate Risk","Improper thawing methods "
69512,"20150521",103157,"Low Risk","Food safety certificate or food handler card not available"
69520,"20160503",103109,"High Risk","Unclean or unsanitary food contact surfaces"
69520,"20160503",103150,"Low Risk","Improper or defective plumbing"
69520,"20160503",103142,"Low Risk","Unclean nonfood contact surfaces"
69520,"20160503",103105,"High Risk","Improper cooling methods"
69520,"20160503",103103,"High Risk","High risk food holding temperature "
69520,"20160503",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69520,"20160503",103132,"Moderate Risk","Improper thawing methods "
69520,"20160503",103133,"Moderate Risk","Foods not protected from contamination"
69520,"20160919",103102,"High Risk","Unclean hands or improper use of gloves"
69520,"20160919",103139,"Low Risk","Improper food storage"
69520,"20160919",103145,"Low Risk","Improper storage of equipment utensils or linens"
69520,"20141021",103142,"Low Risk","Unclean nonfood contact surfaces"
69520,"20141021",103109,"High Risk","Unclean or unsanitary food contact surfaces"
69520,"20141021",103105,"High Risk","Improper cooling methods"
69520,"20141021",103132,"Moderate Risk","Improper thawing methods "
69520,"20141110",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69520,"20141110",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
69520,"20141021",103103,"High Risk","High risk food holding temperature "
69520,"20141110",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69520,"20141021",103114,"High Risk","High risk vermin infestation"
69527,"20160323",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
69527,"20160323",103157,"Low Risk","Food safety certificate or food handler card not available"
69527,"20160323",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69527,"20160407",103120,"Moderate Risk","Moderate risk food holding temperature "
69527,"20160323",103147,"Low Risk","Inadequate ventilation or lighting"
69527,"20160323",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69527,"20160323",103103,"High Risk","High risk food holding temperature "
69527,"20170103",103109,"High Risk","Unclean or unsanitary food contact surfaces"
69527,"20170103",103157,"Low Risk","Food safety certificate or food handler card not available"
69527,"20170103",103120,"Moderate Risk","Moderate risk food holding temperature "
69527,"20141210",103103,"High Risk","High risk food holding temperature "
69527,"20150624",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
69527,"20150624",103148,"Low Risk","No thermometers or uncalibrated thermometers "
69527,"20150624",103120,"Moderate Risk","Moderate risk food holding temperature "
69527,"20170808",103147,"Low Risk","Inadequate ventilation or lighting"
69527,"20170808",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
69528,"20171004",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69529,"20150616",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69547,"20161229",103161,"Low Risk","Low risk vermin infestation"
69574,"20150407",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69575,"20151204",103133,"Moderate Risk","Foods not protected from contamination"
69575,"20150508",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69575,"20150508",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
69576,"20160727",103120,"Moderate Risk","Moderate risk food holding temperature "
69576,"20170516",103139,"Low Risk","Improper food storage"
69576,"20170516",103153,"Low Risk","Inadequate dressing rooms or improper storage of personal items"
69584,"20160512",103161,"Low Risk","Low risk vermin infestation"
69584,"20160512",103142,"Low Risk","Unclean nonfood contact surfaces"
69584,"20160512",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69584,"20160512",103109,"High Risk","Unclean or unsanitary food contact surfaces"
69584,"20160512",103143,"Low Risk","Inadequate warewashing facilities or equipment"
69584,"20160512",103133,"Moderate Risk","Foods not protected from contamination"
69584,"20160512",103156,"Low Risk","Permit license or inspection report not posted"
69584,"20160512",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
69584,"20170103",103145,"Low Risk","Improper storage of equipment utensils or linens"
69584,"20170103",103139,"Low Risk","Improper food storage"
69584,"20170103",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69584,"20170103",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69584,"20170103",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
69590,"20160506",103103,"High Risk","High risk food holding temperature "
69590,"20160506",103132,"Moderate Risk","Improper thawing methods "
69590,"20150209",103109,"High Risk","Unclean or unsanitary food contact surfaces"
69592,"20160329",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69592,"20160329",103120,"Moderate Risk","Moderate risk food holding temperature "
69592,"20160329",103147,"Low Risk","Inadequate ventilation or lighting"
69592,"20160329",103105,"High Risk","Improper cooling methods"
69592,"20160329",103139,"Low Risk","Improper food storage"
69592,"20160329",103145,"Low Risk","Improper storage of equipment utensils or linens"
69592,"20150121",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69592,"20150121",103142,"Low Risk","Unclean nonfood contact surfaces"
69592,"20150121",103120,"Moderate Risk","Moderate risk food holding temperature "
69592,"20150121",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69592,"20150121",103133,"Moderate Risk","Foods not protected from contamination"
69592,"20150121",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
69595,"20160516",103103,"High Risk","High risk food holding temperature "
69595,"20170428",103139,"Low Risk","Improper food storage"
69595,"20170428",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69595,"20170428",103104,"High Risk","Unauthorized or unsafe use of time as a public health control measure"
69606,"20160720",103105,"High Risk","Improper cooling methods"
69606,"20160720",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69606,"20160720",103133,"Moderate Risk","Foods not protected from contamination"
69606,"20150318",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69606,"20150318",103157,"Low Risk","Food safety certificate or food handler card not available"
69606,"20170526",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69606,"20170526",103125,"Moderate Risk","Noncompliance with shell fish tags or display"
69606,"20170526",103132,"Moderate Risk","Improper thawing methods "
69606,"20170526",103139,"Low Risk","Improper food storage"
69606,"20170526",103109,"High Risk","Unclean or unsanitary food contact surfaces"
69618,"20160726",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
69618,"20160726",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69618,"20160726",103121,"Moderate Risk","Inadequate procedures or records for time as a public health control "
69618,"20160726",103161,"Low Risk","Low risk vermin infestation"
69618,"20160726",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
69618,"20150105",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69618,"20150105",103139,"Low Risk","Improper food storage"
69618,"20150105",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69618,"20150105",103103,"High Risk","High risk food holding temperature "
69618,"20150105",103131,"Moderate Risk","Moderate risk vermin infestation"
69621,"20161011",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69621,"20161011",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69621,"20150825",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69621,"20150825",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69627,"20160319",103120,"Moderate Risk","Moderate risk food holding temperature "
69627,"20161008",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69627,"20170420",103139,"Low Risk","Improper food storage"
69627,"20170420",103156,"Low Risk","Permit license or inspection report not posted"
69627,"20150221",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69627,"20150221",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69635,"20160407",103120,"Moderate Risk","Moderate risk food holding temperature "
69635,"20160407",103114,"High Risk","High risk vermin infestation"
69635,"20150128",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69653,"20160722",103139,"Low Risk","Improper food storage"
69653,"20160722",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69653,"20160722",103132,"Moderate Risk","Improper thawing methods "
69653,"20160722",103133,"Moderate Risk","Foods not protected from contamination"
69664,"20151023",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69665,"20171010",103139,"Low Risk","Improper food storage"
69665,"20171010",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69665,"20171010",103103,"High Risk","High risk food holding temperature "
69665,"20161118",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69665,"20161118",103145,"Low Risk","Improper storage of equipment utensils or linens"
69665,"20161118",103150,"Low Risk","Improper or defective plumbing"
69665,"20161118",103103,"High Risk","High risk food holding temperature "
69665,"20161118",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69665,"20151023",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69666,"20160211",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69666,"20160211",103103,"High Risk","High risk food holding temperature "
69666,"20160211",103147,"Low Risk","Inadequate ventilation or lighting"
69666,"20160211",103102,"High Risk","Unclean hands or improper use of gloves"
69666,"20160211",103148,"Low Risk","No thermometers or uncalibrated thermometers "
69666,"20160211",103133,"Moderate Risk","Foods not protected from contamination"
69666,"20160211",103138,"Low Risk","Improper storage use or identification of toxic substances"
69666,"20160211",103135,"Low Risk","No person in charge of food facility"
69666,"20160211",103157,"Low Risk","Food safety certificate or food handler card not available"
69666,"20160810",103120,"Moderate Risk","Moderate risk food holding temperature "
69666,"20160810",103157,"Low Risk","Food safety certificate or food handler card not available"
69666,"20150105",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69666,"20150105",103148,"Low Risk","No thermometers or uncalibrated thermometers "
69666,"20150105",103147,"Low Risk","Inadequate ventilation or lighting"
69666,"20150105",103120,"Moderate Risk","Moderate risk food holding temperature "
69666,"20150105",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69666,"20150105",103133,"Moderate Risk","Foods not protected from contamination"
69666,"20170725",103145,"Low Risk","Improper storage of equipment utensils or linens"
69666,"20170725",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69666,"20170725",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69666,"20170725",103141,"Low Risk","Improper food labeling or menu misrepresentation"
69666,"20170725",103131,"Moderate Risk","Moderate risk vermin infestation"
69666,"20170725",103142,"Low Risk","Unclean nonfood contact surfaces"
69666,"20170725",103147,"Low Risk","Inadequate ventilation or lighting"
69691,"20160311",103103,"High Risk","High risk food holding temperature "
69691,"20160311",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69691,"20141204",103139,"Low Risk","Improper food storage"
69691,"20141204",103160,"Low Risk","Inadequate HACCP plan record keeping"
69691,"20141204",103157,"Low Risk","Food safety certificate or food handler card not available"
69691,"20141204",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69691,"20170725",103131,"Moderate Risk","Moderate risk vermin infestation"
69691,"20170725",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69691,"20170725",103107,"High Risk","Improper reheating of food"
69691,"20170725",103103,"High Risk","High risk food holding temperature "
69694,"20160513",103103,"High Risk","High risk food holding temperature "
69694,"20160513",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
69694,"20160513",103139,"Low Risk","Improper food storage"
69694,"20160513",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
69694,"20160513",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69694,"20161107",103121,"Moderate Risk","Inadequate procedures or records for time as a public health control "
69694,"20161107",103103,"High Risk","High risk food holding temperature "
69694,"20161107",103133,"Moderate Risk","Foods not protected from contamination"
69705,"20161117",103156,"Low Risk","Permit license or inspection report not posted"
69705,"20161117",103157,"Low Risk","Food safety certificate or food handler card not available"
69705,"20161117",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69705,"20161117",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69706,"20160114",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69706,"20160114",103138,"Low Risk","Improper storage use or identification of toxic substances"
69706,"20160114",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
69706,"20161021",103156,"Low Risk","Permit license or inspection report not posted"
69706,"20161021",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69706,"20161021",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69706,"20161021",103157,"Low Risk","Food safety certificate or food handler card not available"
69706,"20161021",103150,"Low Risk","Improper or defective plumbing"
69706,"20141219",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69706,"20141219",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69706,"20141219",103150,"Low Risk","Improper or defective plumbing"
69706,"20141219",103139,"Low Risk","Improper food storage"
69706,"20141219",103120,"Moderate Risk","Moderate risk food holding temperature "
69707,"20160319",103125,"Moderate Risk","Noncompliance with shell fish tags or display"
69707,"20160319",103103,"High Risk","High risk food holding temperature "
69707,"20160209",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
69707,"20160209",103120,"Moderate Risk","Moderate risk food holding temperature "
69707,"20160209",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69707,"20160209",103147,"Low Risk","Inadequate ventilation or lighting"
69707,"20150211",103139,"Low Risk","Improper food storage"
69707,"20150211",103120,"Moderate Risk","Moderate risk food holding temperature "
69707,"20150211",103102,"High Risk","Unclean hands or improper use of gloves"
69707,"20170901",103120,"Moderate Risk","Moderate risk food holding temperature "
69707,"20170901",103134,"Moderate Risk","Other moderate risk violation"
69717,"20150922",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69717,"20150922",103133,"Moderate Risk","Foods not protected from contamination"
69717,"20150922",103132,"Moderate Risk","Improper thawing methods "
69717,"20150922",103102,"High Risk","Unclean hands or improper use of gloves"
69717,"20150922",103105,"High Risk","Improper cooling methods"
69717,"20150922",103103,"High Risk","High risk food holding temperature "
69722,"20160613",103103,"High Risk","High risk food holding temperature "
69722,"20160613",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69722,"20170104",103157,"Low Risk","Food safety certificate or food handler card not available"
69722,"20170104",103145,"Low Risk","Improper storage of equipment utensils or linens"
69722,"20170104",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
69733,"20150817",103161,"Low Risk","Low risk vermin infestation"
69733,"20150817",103135,"Low Risk","No person in charge of food facility"
69733,"20150817",103108,"High Risk","Contaminated or adulterated food"
69737,"20160823",103142,"Low Risk","Unclean nonfood contact surfaces"
69737,"20160823",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69737,"20150817",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69737,"20150817",103109,"High Risk","Unclean or unsanitary food contact surfaces"
69737,"20150817",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69737,"20150817",103157,"Low Risk","Food safety certificate or food handler card not available"
69737,"20170726",103162,"Low Risk","Other low risk violation"
69737,"20170726",103139,"Low Risk","Improper food storage"
69737,"20170726",103145,"Low Risk","Improper storage of equipment utensils or linens"
69737,"20170726",103156,"Low Risk","Permit license or inspection report not posted"
69750,"20160414",103156,"Low Risk","Permit license or inspection report not posted"
69750,"20160414",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69750,"20160414",103133,"Moderate Risk","Foods not protected from contamination"
69750,"20160414",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69750,"20160810",103143,"Low Risk","Inadequate warewashing facilities or equipment"
69750,"20160810",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
69750,"20160810",103133,"Moderate Risk","Foods not protected from contamination"
69750,"20160810",103142,"Low Risk","Unclean nonfood contact surfaces"
69750,"20160810",103132,"Moderate Risk","Improper thawing methods "
69750,"20160810",103105,"High Risk","Improper cooling methods"
69750,"20160810",103159,"Low Risk","Worker safety hazards"
69750,"20170105",103142,"Low Risk","Unclean nonfood contact surfaces"
69750,"20170105",103148,"Low Risk","No thermometers or uncalibrated thermometers "
69750,"20170105",103139,"Low Risk","Improper food storage"
69750,"20170105",103161,"Low Risk","Low risk vermin infestation"
69750,"20170105",103150,"Low Risk","Improper or defective plumbing"
69750,"20170105",103156,"Low Risk","Permit license or inspection report not posted"
69750,"20170105",103120,"Moderate Risk","Moderate risk food holding temperature "
69750,"20141104",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
69750,"20141104",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69750,"20141104",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69750,"20141104",103156,"Low Risk","Permit license or inspection report not posted"
69750,"20141104",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69750,"20141104",103133,"Moderate Risk","Foods not protected from contamination"
69750,"20141104",103142,"Low Risk","Unclean nonfood contact surfaces"
69752,"20151223",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69752,"20151223",103131,"Moderate Risk","Moderate risk vermin infestation"
69752,"20151223",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
69752,"20151223",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69752,"20151223",103148,"Low Risk","No thermometers or uncalibrated thermometers "
69752,"20151223",103102,"High Risk","Unclean hands or improper use of gloves"
69752,"20151223",103139,"Low Risk","Improper food storage"
69752,"20151223",103132,"Moderate Risk","Improper thawing methods "
69752,"20160729",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69752,"20160729",103139,"Low Risk","Improper food storage"
69752,"20160729",103143,"Low Risk","Inadequate warewashing facilities or equipment"
69752,"20160729",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
69752,"20141028",103156,"Low Risk","Permit license or inspection report not posted"
69752,"20141028",103155,"Low Risk","Unapproved  living quarters in food facility"
69752,"20141028",103131,"Moderate Risk","Moderate risk vermin infestation"
69752,"20141028",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
69752,"20141028",103133,"Moderate Risk","Foods not protected from contamination"
69752,"20170829",103142,"Low Risk","Unclean nonfood contact surfaces"
69752,"20170829",103138,"Low Risk","Improper storage use or identification of toxic substances"
69752,"20170829",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69752,"20170829",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69753,"20160729",103145,"Low Risk","Improper storage of equipment utensils or linens"
69753,"20160729",103150,"Low Risk","Improper or defective plumbing"
69753,"20170508",103150,"Low Risk","Improper or defective plumbing"
69759,"20160708",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
69759,"20160708",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69759,"20160708",103102,"High Risk","Unclean hands or improper use of gloves"
69759,"20160708",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69759,"20160708",103131,"Moderate Risk","Moderate risk vermin infestation"
69759,"20160708",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
69759,"20160708",103157,"Low Risk","Food safety certificate or food handler card not available"
69759,"20160708",103132,"Moderate Risk","Improper thawing methods "
69759,"20150527",103103,"High Risk","High risk food holding temperature "
69759,"20150527",103159,"Low Risk","Worker safety hazards"
69759,"20150527",103145,"Low Risk","Improper storage of equipment utensils or linens"
69759,"20150527",103133,"Moderate Risk","Foods not protected from contamination"
69759,"20170912",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
69759,"20170912",103133,"Moderate Risk","Foods not protected from contamination"
69759,"20170912",103157,"Low Risk","Food safety certificate or food handler card not available"
69759,"20170912",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69759,"20170912",103103,"High Risk","High risk food holding temperature "
69759,"20170912",103139,"Low Risk","Improper food storage"
69759,"20170912",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69759,"20170912",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69761,"20161214",103147,"Low Risk","Inadequate ventilation or lighting"
69761,"20161214",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69761,"20170919",103139,"Low Risk","Improper food storage"
69762,"20160413",103132,"Moderate Risk","Improper thawing methods "
69762,"20160413",103102,"High Risk","Unclean hands or improper use of gloves"
69762,"20160413",103103,"High Risk","High risk food holding temperature "
69762,"20160413",103131,"Moderate Risk","Moderate risk vermin infestation"
69762,"20160413",103133,"Moderate Risk","Foods not protected from contamination"
69762,"20160413",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69762,"20160413",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69762,"20161026",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69762,"20161026",103161,"Low Risk","Low risk vermin infestation"
69762,"20161026",103157,"Low Risk","Food safety certificate or food handler card not available"
69762,"20161026",103133,"Moderate Risk","Foods not protected from contamination"
69762,"20161026",103132,"Moderate Risk","Improper thawing methods "
69762,"20161026",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69769,"20160628",103161,"Low Risk","Low risk vermin infestation"
69769,"20160628",103120,"Moderate Risk","Moderate risk food holding temperature "
69769,"20160628",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69769,"20160628",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69769,"20170613",103142,"Low Risk","Unclean nonfood contact surfaces"
69769,"20170613",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69769,"20170613",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69769,"20170613",103120,"Moderate Risk","Moderate risk food holding temperature "
69782,"20150217",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69782,"20150217",103145,"Low Risk","Improper storage of equipment utensils or linens"
69782,"20150217",103109,"High Risk","Unclean or unsanitary food contact surfaces"
69782,"20150217",103132,"Moderate Risk","Improper thawing methods "
69782,"20150217",103120,"Moderate Risk","Moderate risk food holding temperature "
69782,"20150217",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
69782,"20150217",103108,"High Risk","Contaminated or adulterated food"
69782,"20170726",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69782,"20170726",103145,"Low Risk","Improper storage of equipment utensils or linens"
69782,"20170726",103161,"Low Risk","Low risk vermin infestation"
69782,"20170726",103138,"Low Risk","Improper storage use or identification of toxic substances"
69782,"20170726",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69786,"20160406",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69786,"20160406",103156,"Low Risk","Permit license or inspection report not posted"
69786,"20160406",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69786,"20160406",103103,"High Risk","High risk food holding temperature "
69786,"20150108",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
69786,"20170919",103157,"Low Risk","Food safety certificate or food handler card not available"
69786,"20170919",103112,"High Risk","No hot water or running water"
69786,"20170919",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69786,"20170919",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69792,"20160412",103177,"Low Risk","Non service animal"
69792,"20160412",103139,"Low Risk","Improper food storage"
69792,"20160412",103133,"Moderate Risk","Foods not protected from contamination"
69792,"20160412",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69792,"20161021",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
